p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
8.92362124724947e-30,2.04652983593249,0.806,0.464,1.78472424944989e-26,18,Tagap
3.36365508951528e-46,2.02840562475814,0.984,0.648,6.72731017903056e-43,18,Pid1
6.56493704939137e-48,2.02184575614195,0.961,0.672,1.31298740987827e-44,18,Gm2a
1.0949904539922e-25,2.01712417880411,0.822,0.488,2.1899809079844e-22,18,Htr7
4.08589679093946e-46,2.01395128797842,0.651,0.139,8.17179358187891e-43,18,Mansc4
1.87611080275053e-16,2.0098020399782,0.775,0.555,3.75222160550106e-13,18,Frmd4b
1.30492691823378e-37,1.99948586120385,0.783,0.356,2.60985383646755e-34,18,Ogn
3.63905737723362e-07,1.99734613357155,0,0.247,0.000727811475446724,18,Luzp2
1.11762231143228e-19,1.99080561806878,0.69,0.305,2.23524462286455e-16,18,Parvb
1.57549910487298e-52,1.97700945929882,0.984,0.718,3.15099820974596e-49,18,Hmgb1
2.45604302369549e-67,1.97355403147627,0.868,0.243,4.91208604739099e-64,18,Ccr5
1.16232773018045e-24,1.93019470687837,0.581,0.212,2.3246554603609e-21,18,Mpz
6.90372669828783e-23,1.91877327001704,0.783,0.456,1.38074533965757e-19,18,March1
8.6356998706275e-64,1.91837678771117,1,0.881,1.7271399741255e-60,18,H2-Ab1
2.39057501631984e-40,1.91780347134738,0.767,0.223,4.78115003263967e-37,18,Gp2
2.14215036565738e-08,1.91043299466375,0.628,0.327,4.28430073131476e-05,18,Egr3
7.474197417173e-56,1.89476618496612,0.922,0.344,1.4948394834346e-52,18,Atp8b4
2.26529738832165e-41,1.89375778750666,0.938,0.582,4.5305947766433e-38,18,Dhx40
1.77950741741423e-31,1.8796239829678,0.837,0.464,3.55901483482846e-28,18,H2-Ob
3.2898562232257e-128,1.87800855294389,0.008,0.014,6.5797124464514e-125,18,Selp
2.64086905091131e-28,1.87785898463231,0.884,0.581,5.28173810182263e-25,18,Tns3
3.60495097336715e-50,1.87058529025332,0.899,0.493,7.2099019467343e-47,18,Mllt3
4.27463519119309e-12,1.85668495938362,0.698,0.45,8.54927038238618e-09,18,Serpina3g
1.31727476154489e-07,1.84133517171811,0.287,0.216,0.000263454952308979,18,Iigp1
3.40971753402416e-44,1.83824598776481,0.953,0.632,6.81943506804831e-41,18,Sik1
1.25497470548542e-50,1.82224812717592,0.961,0.485,2.50994941097084e-47,18,Cyth4
4.95877516543244e-41,1.82044171908215,0.977,0.711,9.91755033086488e-38,18,Dbi
1.13825596403914e-21,1.82039853058691,0.24,0.046,2.27651192807829e-18,18,Cd5l
1.04097103905242e-38,1.81466081871049,0.922,0.55,2.08194207810485e-35,18,Plin2
1.58094340426266e-96,1.81148130757138,0.752,0.098,3.16188680852531e-93,18,Cd300e
4.33574799934717e-53,1.81038637625907,0.938,0.481,8.67149599869435e-50,18,Cd68
7.41985635751497e-42,1.78810690669665,0.961,0.676,1.48397127150299e-38,18,H2-DMa
2.18813025234075e-40,1.78475445124748,0.984,0.739,4.3762605046815e-37,18,Klf2
1.72662997018073e-26,1.77806634551394,0.837,0.532,3.45325994036146e-23,18,Btla
1.45540680038873e-161,1.77633522196166,0.62,0.042,2.91081360077746e-158,18,Rnf32
2.06148139759913e-46,1.77439352194939,0.915,0.468,4.12296279519826e-43,18,Ahnak
2.00868788210719e-46,1.76088013457655,0.775,0.174,4.01737576421438e-43,18,Ctdspl
5.77183189024478e-64,1.75319544380209,0.008,0.109,1.15436637804896e-60,18,Vpreb3
2.00237497680293e-130,1.75215558495088,0.698,0.04,4.00474995360586e-127,18,Dnm3os
1.16351710597936e-39,1.75019452327595,0.767,0.278,2.32703421195872e-36,18,Lhfpl2
5.92661433856974e-48,1.73147273372353,0.814,0.312,1.18532286771395e-44,18,Cd226
1.70164800118454e-06,1.71890041996006,0.674,0.57,0.00340329600236908,18,Pfkp
3.19928181082443e-33,1.71733134423997,0.953,0.619,6.39856362164886e-30,18,Soat1
7.23193743168391e-33,1.71455220493689,0.953,0.652,1.44638748633678e-29,18,Plekho2
1.67285414207196e-13,1.7137272789404,0.24,0.263,3.34570828414392e-10,18,Abca13
1.90946460852997e-29,1.71145529263313,0.907,0.665,3.81892921705994e-26,18,Lmnb1
6.04832299559409e-13,1.70736967865858,0.729,0.537,1.20966459911882e-09,18,Acer3
3.90783145992284e-31,1.70431477939691,0.868,0.552,7.81566291984568e-28,18,Sla
3.26390500514922e-17,1.70239387646557,0.667,0.328,6.52781001029843e-14,18,Sdk1
1.25169643513501e-34,1.69858838578138,0.969,0.687,2.50339287027002e-31,18,Trim35
2.04390156176409e-43,1.6978242603172,0.705,0.167,4.08780312352819e-40,18,Vwa1
8.08216748247916e-15,1.69176631482458,0.659,0.378,1.61643349649583e-11,18,Cxcl10
1.75382107309227e-15,1.67601644021689,0.736,0.478,3.50764214618454e-12,18,Lmna
1.65879812968575e-47,1.67546316238636,0.984,0.667,3.31759625937151e-44,18,Ifngr1
3.71956516843234e-35,1.66566189600228,0.899,0.465,7.43913033686468e-32,18,Plac8
6.19274297464486e-13,1.664194177978,0.008,0.167,1.23854859492897e-09,18,Galnt17
7.61022285435569e-18,1.66337411943062,0.783,0.531,1.52204457087114e-14,18,Cd180
3.47379559843546e-55,1.65866163659785,0.915,0.435,6.94759119687092e-52,18,Rasa3
9.19644519586072e-33,1.65816741536355,0.899,0.58,1.83928903917214e-29,18,Pkib
4.8077509157734e-28,1.63886194858902,0.907,0.659,9.61550183154679e-25,18,Jaml
2.25222172440413e-06,1.62968941730325,0,0.227,0.00450444344880827,18,Gm15287
8.09624551461044e-40,1.61852843671727,0.946,0.549,1.61924910292209e-36,18,Rnf144b
4.50225109161182e-31,1.61826983366407,0.953,0.688,9.00450218322365e-28,18,Fuca1
1.69763085573214e-15,1.61785895133194,0.682,0.362,3.39526171146428e-12,18,Csmd3
4.04531365854253e-21,1.60419276041783,0.829,0.583,8.09062731708506e-18,18,Ccr9
6.36299233871252e-25,1.59656008987597,0.837,0.598,1.2725984677425e-21,18,Havcr2
8.99142664670767e-28,1.59454409043281,0.915,0.637,1.79828532934153e-24,18,BC035044
1.01913840492767e-37,1.58981275879346,0.915,0.531,2.03827680985533e-34,18,Cd53
1.47433191959469e-10,1.58356327915038,0.628,0.277,2.94866383918938e-07,18,Clnk
1.08030807828259e-47,1.57612163526917,0.984,0.606,2.16061615656517e-44,18,Mapk14
1.87777254611623e-39,1.57601161759373,0.969,0.728,3.75554509223246e-36,18,Aif1
2.24803429928553e-06,1.57378191844443,0.264,0.192,0.00449606859857106,18,Cpne4
9.46195099689179e-59,1.57123500569469,1,0.97,1.89239019937836e-55,18,Cst3
2.64264155895761e-21,1.56705960986626,0.822,0.564,5.28528311791523e-18,18,Pik3ap1
9.47750327863705e-28,1.56414909108897,0.876,0.525,1.89550065572741e-24,18,Pkp4
2.06163971529659e-07,1.56291413302376,0.667,0.515,0.000412327943059319,18,Hk2
1.58885229399636e-14,1.54218769991042,0.783,0.581,3.17770458799271e-11,18,Cd36
2.07727014573796e-31,1.54013005200239,0.938,0.61,4.15454029147592e-28,18,Ust
1.41098631476486e-28,1.53459090904031,0.891,0.612,2.82197262952972e-25,18,Itpr1
8.11360904893381e-09,1.5252313849894,0.302,0.402,1.62272180978676e-05,18,Nav2
1.29629432947664e-45,1.52390023544929,0.93,0.446,2.59258865895329e-42,18,Gm26740
8.57808198807294e-35,1.51021085691546,0.899,0.545,1.71561639761459e-31,18,Ptpre
4.03677818733329e-36,1.50564478513577,0.977,0.671,8.07355637466659e-33,18,Adgre5
1.95580117352508e-17,1.50217878898185,0.682,0.354,3.91160234705016e-14,18,Clec1b
4.32734603029419e-51,1.49098263648846,0.907,0.452,8.65469206058838e-48,18,S100a10
2.74517041578982e-33,1.48272093234529,0.946,0.642,5.49034083157965e-30,18,Plekhm3
5.26526524611725e-12,1.47160720708321,0.62,0.307,1.05305304922345e-08,18,Bank1
8.51092867186359e-18,1.46963565724121,0.744,0.458,1.70218573437272e-14,18,Raph1
1.25914587309278e-15,1.4679303158486,0.837,0.732,2.51829174618556e-12,18,Fos
1.85754201572695e-39,1.46378222133994,1,0.752,3.7150840314539e-36,18,Vim
7.77144336934745e-34,1.4634984016551,0.961,0.732,1.55428867386949e-30,18,Nme2
4.02633528039151e-06,1.45832361452416,0.612,0.378,0.00805267056078301,18,Grap2
2.36102398499926e-29,1.45693567047627,0.938,0.61,4.72204796999852e-26,18,Pycard
2.39078228724602e-43,1.45627934295491,0.984,0.574,4.78156457449204e-40,18,Gsn
5.10252766691142e-12,1.44728629085474,0.287,0.459,1.02050553338228e-08,18,Hmgn5
2.45461867555452e-16,1.42588519459452,0.822,0.52,4.90923735110904e-13,18,Ildr1
2.37747272873977e-31,1.41017782718953,0.705,0.166,4.75494545747954e-28,18,Sell
2.47450109886748e-10,1.40766405911084,0.357,0.457,4.94900219773496e-07,18,Gbp2b
1.92553181154323e-16,1.40687199998954,0.86,0.604,3.85106362308647e-13,18,Ahr
1.43247492487644e-06,1.40281923254171,0.039,0.214,0.00286494984975287,18,Zfp385b
2.70169793620173e-69,1.39743471753451,0.775,0.147,5.40339587240345e-66,18,Atp8b1
1.04845074463943e-08,1.39547219648443,0.62,0.411,2.09690148927887e-05,18,Bambi
2.32193404631487e-28,1.3878067751838,0.814,0.389,4.64386809262974e-25,18,Trim69
2.36861782808341e-15,1.38314960510538,0.853,0.583,4.73723565616682e-12,18,Dusp10
2.27850451810886e-40,1.38243238480885,0.853,0.501,4.55700903621772e-37,18,Trf
4.56150031966298e-21,1.36422576272247,0.884,0.683,9.12300063932596e-18,18,Dock5
1.08012074611127e-27,1.36054234929153,0.922,0.731,2.16024149222255e-24,18,Ncl
1.1270953222383e-32,1.35088078904697,0.868,0.488,2.2541906444766e-29,18,Snx24
9.68318629723237e-24,1.34366814877767,0.806,0.506,1.93663725944647e-20,18,Tmx4
4.07616500003875e-37,1.33994988730054,0.93,0.584,8.15233000007751e-34,18,Fli1
3.64390722299964e-26,1.3381904884999,0.884,0.586,7.28781444599928e-23,18,Odc1
7.94856424538784e-32,1.33209747429341,0.969,0.764,1.58971284907757e-28,18,Inpp5d
5.1147716566263e-21,1.32906634563766,0.558,0.046,1.02295433132526e-17,18,Gm48089
2.04658062278818e-33,1.31915062259238,0.845,0.502,4.09316124557635e-30,18,Ccl4
1.02146823269694e-24,1.31538119060582,0.876,0.536,2.04293646539388e-21,18,Map2k6
1.30347355024214e-36,1.31206457415533,0.977,0.864,2.60694710048428e-33,18,Npm1
1.34937473768899e-30,1.31098539638809,0.132,0.114,2.69874947537797e-27,18,Sct
4.44442911993194e-22,1.30861477184341,0.822,0.503,8.88885823986388e-19,18,Ano6
4.17542915404691e-31,1.30801653024659,0.643,0.239,8.35085830809382e-28,18,Tmem266
2.63627764971759e-13,1.30297233442842,0.76,0.576,5.27255529943517e-10,18,Kit
2.57593640129869e-06,1.30126146480879,0.682,0.568,0.00515187280259738,18,Zyx
4.14115222076692e-33,1.30105186011996,0.969,0.813,8.28230444153384e-30,18,Gpx1
7.07803884437818e-17,1.2888751048697,0.047,0.242,1.41560776887564e-13,18,Tshr
9.44761580736746e-28,1.28658708710544,0.961,0.694,1.88952316147349e-24,18,Lrrk2
3.47754532539696e-46,1.2834869959576,0.922,0.515,6.95509065079391e-43,18,Jdp2
1.04287467277702e-07,1.27689617907566,0.295,0.334,0.000208574934555404,18,Exoc3l2
1.56153473247753e-20,1.27118518722391,0.667,0.201,3.12306946495506e-17,18,Pcsk6
1.18323838387017e-29,1.25091363333242,0.938,0.645,2.36647676774035e-26,18,Ciita
1.25588771280432e-29,1.2490257369369,0.969,0.587,2.51177542560864e-26,18,Grn
3.68650467594884e-07,1.24064393875769,0,0.256,0.000737300935189768,18,Dppa3
1.5433263735767e-25,1.23865477833379,0.907,0.638,3.0866527471534e-22,18,Eif4g3
1.1933010831406e-10,1.22599831018605,0.008,0.292,2.38660216628121e-07,18,Pcsk2
3.07963298500096e-14,1.21264188730295,0.62,0.33,6.15926597000192e-11,18,Filip1
3.11356953335119e-08,1.20174727603276,0.31,0.114,6.22713906670238e-05,18,Adgrd1
1.78400809552629e-07,1.19387522296344,0.512,0.137,0.000356801619105259,18,Gna14
4.5803593878357e-24,1.18792127554009,0.992,0.825,9.16071877567139e-21,18,Runx1
7.22271157697393e-25,1.18712337202465,0.938,0.815,1.44454231539479e-21,18,Cdk14
1.9292860743206e-59,1.18231654153565,0.853,0.277,3.8585721486412e-56,18,Eng
8.14266498857235e-33,1.18157476594275,0.612,0.18,1.62853299771447e-29,18,Dmkn
1.54190027068056e-42,1.17650083120691,0.93,0.48,3.08380054136112e-39,18,Sptbn1
1.40918379041903e-46,1.15973791947707,0.938,0.481,2.81836758083807e-43,18,Myo1f
1.50996553612132e-62,1.15275411464604,0.202,0.043,3.01993107224264e-59,18,Gm15848
5.31396020789566e-26,1.14874214118201,0.961,0.792,1.06279204157913e-22,18,Hsp90aa1
2.79740451266217e-154,1.1481478710355,0,0.018,5.59480902532434e-151,18,Adgrg1
5.94576532012363e-50,1.14535819038037,0.853,0.375,1.18915306402473e-46,18,Ckap4
6.7129857225261e-30,1.14454803582989,0.535,0.123,1.34259714450522e-26,18,Lvrn
1.43653366815024e-16,1.13076614967932,0.868,0.557,2.87306733630047e-13,18,Lipa
2.88245071032677e-10,1.12083368149846,0.674,0.429,5.76490142065354e-07,18,Itgal
4.80143429373773e-07,1.1078278453404,0.628,0.407,0.000960286858747545,18,Il18
2.80853744840578e-46,1.10352177790608,0.829,0.325,5.61707489681155e-43,18,Atp13a2
9.56342480574482e-26,1.1017622716741,0.822,0.44,1.91268496114896e-22,18,Ethe1
3.72952831145841e-63,1.10076996710217,0.822,0.198,7.45905662291681e-60,18,Sytl3
7.19593792867858e-38,1.09797997093543,0.86,0.401,1.43918758573572e-34,18,Entpd1
4.57229631086988e-07,1.09615167007826,0.612,0.388,0.000914459262173976,18,Abcb1b
1.54966138566079e-38,1.09357545705685,0.992,0.922,3.09932277132157e-35,18,Eef1b2
2.12621605509086e-24,1.08811614749194,0.961,0.745,4.25243211018173e-21,18,Pbx1
2.57198855606156e-24,1.08691486311061,0.62,0.243,5.14397711212311e-21,18,Slc35f2
4.1611561609878e-39,1.08611116129935,1,0.964,8.3223123219756e-36,18,H2afz
5.13803732128087e-19,1.08295504665382,0.233,0.047,1.02760746425617e-15,18,Gm15414
2.4166899729589e-44,1.07850472950073,0.961,0.527,4.83337994591781e-41,18,Rac2
7.93139260748767e-34,1.07416899800577,0.938,0.582,1.58627852149753e-30,18,Arhgap15
1.49906529442055e-13,1.06510482352613,0.783,0.388,2.9981305888411e-10,18,1700065D16Rik
2.17520186806941e-50,1.05933044107151,0.899,0.44,4.35040373613882e-47,18,Ipcef1
4.62695998846755e-41,1.04800648343435,1,0.98,9.25391997693511e-38,18,Cd74
1.58786250671985e-24,1.0439729318068,0.86,0.576,3.17572501343969e-21,18,Nr4a1
1.95649106646367e-38,1.04202402682195,0.62,0.174,3.91298213292733e-35,18,Dach2
5.13170261282689e-13,1.03178111137054,0.271,0.148,1.02634052256538e-09,18,Ly6c2
1.32102104526185e-26,1.02989885572887,0.744,0.357,2.64204209052371e-23,18,Calhm6
6.35475400401123e-15,1.01825851838847,0.016,0.297,1.27095080080225e-11,18,Lbhd2
9.49401722039847e-34,1.01455280110089,0.922,0.552,1.89880344407969e-30,18,Zfp36l2
1.75466902274129e-42,1.00130250090437,0.62,0.096,3.50933804548258e-39,18,Scrg1
1.55448709004612e-47,6.23230268915168,0.986,0.535,3.10897418009224e-44,19,Ctsd
2.20109424992726e-07,6.22430962658649,0.473,0.243,0.000440218849985452,19,Ccl8
2.40918651770305e-08,5.92379671540483,0.459,0.139,4.81837303540609e-05,19,Syngr1
3.59694725778515e-23,5.88539710333147,0.095,0.074,7.1938945155703e-20,19,Fcna
2.46951160417192e-34,5.78944063122745,0.878,0.388,4.93902320834384e-31,19,C1qb
1.51466323253283e-18,5.77717802532206,0.716,0.342,3.02932646506566e-15,19,Pla2g2d
9.52196921647932e-09,5.7140827275327,0.5,0.233,1.90439384329586e-05,19,Apoc4
5.08582926788036e-25,5.63198436543475,0.797,0.444,1.01716585357607e-21,19,Wfdc17
8.61861669303268e-09,5.62664045910956,0.176,0.324,1.72372333860654e-05,19,Enpp1
1.58909412230118e-24,5.57888569183906,0.797,0.393,3.17818824460237e-21,19,C1qc
6.05092126090109e-27,5.52894821157201,0.838,0.423,1.21018425218022e-23,19,C1qa
5.47546676806762e-47,5.51328346519131,0.986,0.523,1.09509335361352e-43,19,Apoe
5.87682645687278e-11,5.50208003193559,0.514,0.181,1.17536529137456e-07,19,Apoc2
1.632262819256e-07,5.46488638992934,0.554,0.428,0.000326452563851201,19,Prxl2b
2.37299469485574e-15,5.45353924433843,0.108,0.183,4.74598938971149e-12,19,Ccdc152
1.91154895764262e-22,5.44931027140909,0.77,0.454,3.82309791528523e-19,19,Selenop
5.73880636680966e-49,5.44179909388111,1,0.565,1.14776127336193e-45,19,Lyz2
2.28712588215914e-19,5.41521230565757,0.662,0.327,4.57425176431829e-16,19,Atp13a2
1.10645977901498e-23,5.3704364155835,0.757,0.384,2.21291955802995e-20,19,Mafb
1.58473045185553e-11,5.26885895595078,0.649,0.45,3.16946090371105e-08,19,Ms4a7
3.31889383579972e-07,5.26318938658015,0.149,0.224,0.000663778767159943,19,P2ry13
1.89953046387986e-08,5.26183172335488,0.514,0.281,3.79906092775973e-05,19,Fcgr3
2.46900821881265e-10,5.24487924704861,0.595,0.443,4.9380164376253e-07,19,Nr1h3
7.60120157008259e-17,5.23461189864375,0.649,0.353,1.52024031401652e-13,19,Igf1
1.78239772803212e-08,5.23414690678081,0.581,0.402,3.56479545606423e-05,19,Il18bp
1.75028499796162e-23,5.17794366148611,0.622,0.204,3.50056999592324e-20,19,Tspan10
8.69454337984468e-12,5.14465679312245,0.622,0.322,1.73890867596894e-08,19,Timp2
1.4182323814442e-06,5.13402299125883,0.581,0.47,0.0028364647628884,19,Lyz1
3.07633641202015e-07,5.09471356945217,0.568,0.459,0.00061526728240403,19,Hmox1
1.08451958925854e-24,5.049939634133,0.622,0.175,2.16903917851707e-21,19,Adamdec1
1.89625136701171e-15,4.97715049102105,0.635,0.301,3.79250273402343e-12,19,Lgals3bp
1.01213496321651e-16,4.86411946216695,0.608,0.306,2.02426992643303e-13,19,Srm
4.21295237110191e-09,4.84860808438386,0.459,0.124,8.42590474220382e-06,19,Ptgs1
6.98557591395411e-14,4.75551220729014,0.716,0.521,1.39711518279082e-10,19,Svbp
3.57511254882203e-09,4.61490587586042,0.527,0.31,7.15022509764407e-06,19,Epb41l3
3.16552743149445e-11,4.61096971068218,0.054,0.293,6.33105486298889e-08,19,Sgcz
3.11669946525895e-06,4.60401580296284,0.554,0.441,0.00623339893051789,19,Pld3
2.07033398253929e-52,4.59126054666338,0.554,0.034,4.14066796507857e-49,19,B130024G19Rik
7.14110656270375e-12,4.5562574356675,0.514,0.258,1.42822131254075e-08,19,Adamtsl1
2.63327248360755e-24,4.49235809301483,0.054,0.049,5.26654496721509e-21,19,Il22ra2
6.416379256191e-17,4.47479453176192,0.392,0.063,1.2832758512382e-13,19,Cybrd1
4.06288807924867e-20,4.43392244988601,0.568,0.182,8.12577615849733e-17,19,Kcnj10
3.1971412149622e-09,4.34618137681055,0.581,0.396,6.39428242992441e-06,19,Dkk3
1.37918195852823e-07,4.29136651257249,0.473,0.276,0.000275836391705645,19,Tnfsf15
7.36273024708502e-22,4.26313240419424,0.054,0.131,1.472546049417e-18,19,Cmklr1
1.7740110199227e-75,4.1781824407445,0.027,0.033,3.54802203984541e-72,19,Apoc1
1.23773962956267e-14,4.16287879117582,0.568,0.299,2.47547925912534e-11,19,Plxna1
1.32215781784856e-16,4.1473484191688,0.581,0.28,2.64431563569711e-13,19,Ksr2
1.92565504354578e-22,4.14071147018417,0.581,0.19,3.85131008709156e-19,19,Ushbp1
3.28588428395844e-08,4.122151527,0.649,0.537,6.57176856791687e-05,19,Hebp1
2.58588439460192e-08,4.05398250933355,0.122,0.216,5.17176878920384e-05,19,Tspan7
1.13349413182503e-14,4.04298647696284,0.527,0.184,2.26698826365006e-11,19,Cd28
2.57799302619642e-06,4.04176167128807,0.203,0.394,0.00515598605239284,19,Ccdc148
2.6078468724604e-09,4.02939011756776,0.081,0.191,5.21569374492081e-06,19,Hbegf
8.14986535321315e-29,4.0134252964376,0.568,0.139,1.62997307064263e-25,19,Foxp2
1.29570540380684e-09,4.00165588897102,0.568,0.412,2.59141080761367e-06,19,Ctnna2
4.26012264008554e-11,3.94215370964434,0.311,0.033,8.52024528017108e-08,19,Pbk
1.41397503689199e-06,3.89490058991503,0.541,0.421,0.00282795007378397,19,Abcc3
2.72867874471696e-09,3.88550637376966,0.486,0.291,5.45735748943393e-06,19,Stab2
6.21585421771403e-11,3.88230342103281,0.649,0.462,1.24317084354281e-07,19,Lpcat2
9.90780464024634e-11,3.87043636790713,0.162,0.491,1.98156092804927e-07,19,Camk1
6.02117253183688e-07,3.8660273444225,0.5,0.278,0.00120423450636738,19,Ifit3
1.66236153526731e-09,3.77201081502284,0.676,0.539,3.32472307053463e-06,19,Acp5
8.26858463908316e-18,3.76431543809215,0.635,0.336,1.65371692781663e-14,19,Maf
4.74477417405234e-38,3.73316226619088,0.973,0.958,9.48954834810468e-35,19,Fth1
8.62627663567501e-07,3.67176509392407,0.608,0.484,0.001725255327135,19,Cd68
3.49384240968096e-08,3.60728566314752,0.149,0.053,6.98768481936192e-05,19,Nhs
4.13684977166636e-12,3.58740991012803,0.635,0.462,8.27369954333273e-09,19,Tceal9
8.30214665527649e-09,3.46544289357783,0.649,0.536,1.6604293310553e-05,19,Itgb5
6.04195760324077e-10,3.40915573845867,0.554,0.34,1.20839152064815e-06,19,Cygb
1.85299818969704e-16,3.36166007385522,0.865,0.725,3.70599637939408e-13,19,Lgals3
6.18132113368678e-09,3.36162142373243,0.568,0.383,1.23626422673736e-05,19,2900052N01Rik
3.40825188562e-11,3.34901180254404,0.554,0.297,6.81650377124e-08,19,Cd33
5.69474994422482e-21,3.289417556904,0.054,0.009,1.13894998884496e-17,19,Myhas
9.96975933307982e-10,3.2870098555935,0.649,0.447,1.99395186661596e-06,19,Ms4a6c
4.86817288340416e-10,3.24354557166604,0.568,0.393,9.73634576680832e-07,19,Pdgfc
7.12505659805781e-17,3.21105422059031,0.568,0.252,1.42501131961156e-13,19,Gdf15
2.04121048217456e-11,3.18688511074709,0.797,0.735,4.08242096434912e-08,19,Prdx5
1.01155750491882e-09,3.14504507764486,0.608,0.477,2.02311500983764e-06,19,Bub1b
7.51142863829386e-10,3.13208449159358,0.122,0.411,1.50228572765877e-06,19,Slc1a2
6.22851350041827e-18,3.08420777057587,0.838,0.729,1.24570270008365e-14,19,Aif1
1.1838801158497e-11,3.05340633952574,0.486,0.174,2.36776023169939e-08,19,Msr1
3.10364347172478e-24,3.03861870001503,0.892,0.832,6.20728694344957e-21,19,Ctsb
1.07780422815127e-36,3.03478496069122,0.959,0.889,2.15560845630253e-33,19,Psap
